"Class_Id","Class_Name","Class_FullName","Class_FID","Class_parentID","Class_Dept","Class_State","Class_Postcode","Class_Type","Class_Node","Coordinates","Class_ShortName","Class_MapCode"
"273","泸州市","四川省泸州市","24,273","24","2","1","646100","2","1","105.39,28.91","泸州市","510500"
"274","德阳市","四川省德阳市","24,274","24","2","1","618000","2","1","104.37,31.13","德阳市","510600"
"275","绵阳市","四川省绵阳市","24,275","24","2","1","621000","2","1","104.73,31.48","绵阳市","510700"
"276","广元市","四川省广元市","24,276","24","2","1","628000","2","1","105.819687,32.44104","广元市","510800"
"277","遂宁市","四川省遂宁市","24,277","24","2","1","629000","2","1","105.564888,30.557491","遂宁市","510900"
"278","内江市","四川省内江市","24,278","24","2","1","641000","2","1","105.073056,29.599462","内江市","511000"
"279","乐山市","四川省乐山市","24,279","24","2","1","614000","2","1","103.760824,29.600958","乐山市","511100"
"280","南充市","四川省南充市","24,280","24","2","1","637000","2","1","106.110698,30.837793","南充市","511300"
"281","眉山市","四川省眉山市","24,281","24","2","1","612100","2","1","103.84143,30.061115","眉山市","511400"
"282","宜宾市","四川省宜宾市","24,282","24","2","1","644000","2","1","104.56,29.77","宜宾市","511500"
"283","广安市","四川省广安市","24,283","24","2","1","638000","2","1","106.63572,30.463984","广安市","511600"
"284","达州市","四川省达州市","24,284","24","2","1","635000","2","1","107.494973,31.214199","达州市","511700"
"285","雅安市","四川省雅安市","24,285","24","2","1","625000","2","1","103.009356,29.999716","雅安市","511800"
"286","巴中市","四川省巴中市","24,286","24","2","1","635500","2","1","106.757916,31.869189","巴中市","511900"
"287","资阳市","四川省资阳市","24,287","24","2","1","641300","2","1","104.63593,30.132191","资阳市","512000"
"288","阿坝藏族羌族自治州","四川省阿坝藏族羌族自治州","24,288","24","2","1","624600","2","1","102.228565,31.905763","阿坝藏族羌族自治州","513200"
"289","甘孜藏族自治州","四川省甘孜藏族自治州","24,289","24","2","1","626000","2","1","101.969232,30.055144","甘孜藏族自治州","513300"
"290","凉山彝族自治州","四川省凉山彝族自治州","24,290","24","2","1","615000","2","1","102.259591,27.892393","凉山彝族自治州","513400"
"291","贵阳市","贵州省贵阳市","25,291","25","2","1",,"2","1","106.71,26.57","贵阳市","520100"
"292","六盘水市","贵州省六盘水市","25,292","25","2","1","553000","2","1","104.852087,26.591866","六盘水市","520200"
"293","遵义市","贵州省遵义市","25,293","25","2","1","563000","2","1","106.9,27.7","遵义市","520300"
"294","安顺市","贵州省安顺市","25,294","25","2","1","561000","2","1","105.92827,26.228595","安顺市","520400"
"295","铜仁市","贵州省铜仁市","25,295","25","2","1","554300","2","1","109.168558,27.674903","铜仁市","520600"
"296","黔西南布依族苗族自治州","贵州省黔西南布依族苗族自治州","25,296","25","2","1","551500","2","1","104.900558,25.095148","黔西南布依族苗族自治州","522300"
"297","毕节市","贵州省毕节市","25,297","25","2","1","551700","2","1","105.333323,27.408562","毕节市","520500"
"298","黔东南苗族侗族自治州","贵州省黔东南苗族侗族自治州","25,298","25","2","1","551500","2","1","107.985353,26.583992","黔东南苗族侗族自治州","522600"
"299","黔南布依族苗族自治州","贵州省黔南布依族苗族自治州","25,299","25","2","1","550100","2","1","107.523205,26.264536","黔南布依族苗族自治州","522700"
"300","昆明市","云南省昆明市","26,300","26","2","1","650000","2","1","102.73,25.04","昆明市","530100"
"301","曲靖市","云南省曲靖市","26,301","26","2","1","655000","2","1","103.79,25.51","曲靖市","530300"
"302","玉溪市","云南省玉溪市","26,302","26","2","1","653100","2","1","102.52,24.35","玉溪市","530400"
"303","保山市","云南省保山市","26,303","26","2","1","678000","2","1","99.177996,25.120489","保山市","530500"
"304","昭通市","云南省昭通市","26,304","26","2","1","657000","2","1","103.725021,27.340633","昭通市","530600"
"305","丽江市","云南省丽江市","26,305","26","2","1","674100","2","1","100.229628,26.875351","丽江市","530700"
"306","普洱市","云南省普洱市","26,306","26","2","1","665000","2","1","100.980058,22.788778","普洱市","530800"
"307","临沧市","云南省临沧市","26,307","26","2","1","677000","2","1","100.092613,23.887806","临沧市","530900"
"308","楚雄彝族自治州","云南省楚雄彝族自治州","26,308","26","2","1","675000","2","1","101.529382,25.066356","楚雄彝族自治州","532300"
"309","红河哈尼族彝族自治州","云南省红河哈尼族彝族自治州","26,309","26","2","1","654400","2","1","103.384065,23.367718","红河哈尼族彝族自治州","532500"
"310","文山壮族苗族自治州","云南省文山壮族苗族自治州","26,310","26","2","1","663000","2","1","104.246294,23.374087","文山壮族苗族自治州","532600"
"311","西双版纳傣族自治州","云南省西双版纳傣族自治州","26,311","26","2","1","666200","2","1","100.803038,22.009433","西双版纳傣族自治州","532800"
"312","大理白族自治州","云南省大理白族自治州","26,312","26","2","1","671000","2","1","100.223675,25.5969","大理白族自治州","532900"
"313","德宏傣族景颇族自治州","云南省德宏傣族景颇族自治州","26,313","26","2","1","678400","2","1","98.589434,24.44124","德宏傣族景颇族自治州","533100"
"314","怒江傈僳族自治州","云南省怒江傈僳族自治州","26,314","26","2","1","671400","2","1","98.859932,25.860677","怒江傈僳族自治州","533300"
"315","迪庆藏族自治州","云南省迪庆藏族自治州","26,315","26","2","1","674400","2","1","99.713682,27.831029","迪庆藏族自治州","533400"
"316","拉萨市","西藏自治区拉萨市","27,316","27","2","1","850000","3","1","91.11,29.97","拉萨市","540100"
"317","昌都市","西藏自治区昌都市","27,317","27","2","1","854000","3","1","97.185582,31.140576","昌都市","542100"
"318","山南市","西藏自治区山南市","27,318","27","2","1","856000","3","1","91.750644,29.229027","山南市","542200"
"319","日喀则市","西藏自治区日喀则市","27,319","27","2","1","857000","3","1","88.891486,29.269023","日喀则市","542300"
"320","那曲地区","西藏自治区那曲地区","27,320","27","2","1","852000","3","1","92.067018,31.48068","那曲地区","542400"
"321","阿里地区","西藏自治区阿里地区","27,321","27","2","1","859100","3","1","81.107669,30.404557","阿里地区","542500"
"322","林芝市","西藏自治区林芝市","27,322","27","2","1","860100","3","1","94.349985,29.666941","林芝市","542600"
"323","西安市","陕西省西安市","28,323","28","2","1","710000","2","1","108.95,34.27","西安市","610100"
"324","铜川市","陕西省铜川市","28,324","28","2","1","727000","2","1","109.11,35.09","铜川市","610200"
"325","宝鸡市","陕西省宝鸡市","28,325","28","2","1","721000","2","1","107.15,34.38","宝鸡市","610300"
"326","咸阳市","陕西省咸阳市","28,326","28","2","1","712000","2","1","108.72,34.36","咸阳市","610400"
"327","渭南市","陕西省渭南市","28,327","28","2","1","714000","2","1","109.5,34.52","渭南市","610500"
"328","延安市","陕西省延安市","28,328","28","2","1","716000","2","1","109.47,36.6","延安市","610600"
"329","汉中市","陕西省汉中市","28,329","28","2","1","723000","2","1","107.045478,33.081569","汉中市","610700"
"330","榆林市","陕西省榆林市","28,330","28","2","1","719000","2","1","109.745926,38.279439","榆林市","610800"
"331","安康市","陕西省安康市","28,331","28","2","1","725000","2","1","109.038045,32.70437","安康市","610900"
"332","商洛市","陕西省商洛市","28,332","28","2","1","711500","2","1","109.934208,33.873907","商洛市","611000"
"333","兰州市","甘肃省兰州市","29,333","29","2","1","730000","2","1","103.73,36.03","兰州市","620100"
"334","嘉峪关市","甘肃省嘉峪关市","29,334","29","2","1","735100","2","1","98.289152,39.77313","嘉峪关市","620200"
"335","金昌市","甘肃省金昌市","29,335","29","2","1","737100","2","1","102.188043,38.520089","金昌市","620300"
"336","白银市","甘肃省白银市","29,336","29","2","1","730900","2","1","104.171241,36.546682","白银市","620400"
"337","天水市","甘肃省天水市","29,337","29","2","1","741000","2","1","105.736932,34.584319","天水市","620500"
"338","武威市","甘肃省武威市","29,338","29","2","1","733000","2","1","102.640147,37.933172","武威市","620600"
"339","张掖市","甘肃省张掖市","29,339","29","2","1","734000","2","1","100.459892,38.93932","张掖市","620700"
"340","平凉市","甘肃省平凉市","29,340","29","2","1","744000","2","1","106.688911,35.55011","平凉市","620800"
"341","酒泉市","甘肃省酒泉市","29,341","29","2","1","735000","2","1","98.508415,39.741474","酒泉市","620900"
"342","庆阳市","甘肃省庆阳市","29,342","29","2","1","744500","2","1","107.644227,35.726801","庆阳市","621000"
"343","定西市","甘肃省定西市","29,343","29","2","1","743000","2","1","104.626638,35.586056","定西市","621100"
"344","陇南市","甘肃省陇南市","29,344","29","2","1","742100","2","1","104.934573,33.39448","陇南市","621200"
"345","临夏回族自治州","甘肃省临夏回族自治州","29,345","29","2","1","731100","2","1","103.215249,35.598514","临夏回族自治州","622900"
"346","甘南藏族自治州","甘肃省甘南藏族自治州","29,346","29","2","1","747000","2","1","102.917442,34.992211","甘南藏族自治州","623000"
"347","西宁市","青海省西宁市","30,347","30","2","1","810000","2","1","101.74,36.56","西宁市","630100"
"348","海东市","青海省海东市","30,348","30","2","1","810600","2","1","102.085207,36.51761","海东市","632100"
"349","海北藏族自治州","青海省海北藏族自治州","30,349","30","2","1","810300","2","1","100.879802,36.960654","海北藏族自治州","632200"
"350","黄南藏族自治州","青海省黄南藏族自治州","30,350","30","2","1","811300","2","1","102.0076,35.522852","黄南藏族自治州","632300"
"351","海南藏族自治州","青海省海南藏族自治州","30,351","30","2","1","813000","2","1","100.624066,36.284364","海南藏族自治州","632500"
"352","果洛藏族自治州","青海省果洛藏族自治州","30,352","30","2","1","814000","2","1","100.223723,34.480485","果洛藏族自治州","632600"
"353","玉树藏族自治州","青海省玉树藏族自治州","30,353","30","2","1","815000","2","1","97.013316,33.00624","玉树藏族自治州","632700"
"354","海西蒙古族藏族自治州","青海省海西蒙古族藏族自治州","30,354","30","2","1","817000","2","1","97.342625,37.373799","海西蒙古族藏族自治州","632800"
"355","银川市","宁夏回族自治区银川市","31,355","31","2","1","750000","3","1","106.27,38.47","银川市","640100"
"356","石嘴山市","宁夏回族自治区石嘴山市","31,356","31","2","1","753000","3","1","106.39,39.04","石嘴山市","640200"
"357","吴忠市","宁夏回族自治区吴忠市","31,357","31","2","1","751100","3","1","106.208254,37.993561","吴忠市","640300"
"358","固原市","宁夏回族自治区固原市","31,358","31","2","1","756000","3","1","106.285268,36.021523","固原市","640400"
"359","中卫市","宁夏回族自治区中卫市","31,359","31","2","1","751700","3","1","105.196754,37.521124","中卫市","640500"
"360","乌鲁木齐市","新疆维吾尔自治区乌鲁木齐市","32,360","32","2","1","830000","3","1","87.68,43.77","乌鲁木齐市","650100"
"361","克拉玛依市","新疆维吾尔自治区克拉玛依市","32,361","32","2","1","834000","3","1","84.77,45.59","克拉玛依市","650200"
"362","吐鲁番市","新疆维吾尔自治区吐鲁番市","32,362","32","2","1","838000","3","1","89.181595,42.96047","吐鲁番市","652100"
"363","哈密市","新疆维吾尔自治区哈密市","32,363","32","2","1","839000","3","1","93.528355,42.858596","哈密市","652200"
"364","昌吉回族自治州","新疆维吾尔自治区昌吉回族自治州","32,364","32","2","1","831100","3","1","87.296038,44.007058","昌吉回族自治州","652300"
"365","博尔塔拉蒙古自治州","新疆维吾尔自治区博尔塔拉蒙古自治州","32,365","32","2","1","833400","3","1","82.052436,44.913651","博尔塔拉蒙古自治州","652700"
"366","巴音郭楞蒙古自治州","新疆维吾尔自治区巴音郭楞蒙古自治州","32,366","32","2","1","841000","3","1","86.121688,41.771362","巴音郭楞蒙古自治州","652800"
"367","阿克苏地区","新疆维吾尔自治区阿克苏地区","32,367","32","2","1","843000","3","1","80.269846,41.171731","阿克苏地区","652900"
"368","克孜勒苏柯尔克孜自治州","新疆维吾尔自治区克孜勒苏柯尔克孜自治州","32,368","32","2","1","835600","3","1","76.137564,39.750346","克孜勒苏柯尔克孜自治州","653000"
"369","喀什地区","新疆维吾尔自治区喀什地区","32,369","32","2","1","844000","3","1","75.992973,39.470627","喀什地区","653100"
"370","和田地区","新疆维吾尔自治区和田地区","32,370","32","2","1","848000","3","1","79.930239,37.116774","和田地区","653200"
